Player,Squad,Comp,Position_Primary,Age_Group,Age,Min,MP,Starts,Gls,Ast,xG,xAG,90s,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shot_Accuracy,Pass_Completion_Rate,Tackles_per_90,Interceptions_per_90,Age_Squared,Age_x_Goals,Minutes_x_Goals_per_90,market_value_in_eur,Log_Market_Value,Value_per_Goal,League_de Bundesliga,League_eng Premier League,League_es La Liga,League_fr Ligue 1,League_it Serie A,Position_DF,Position_FW,Position_GK,Position_MF
Matt Doherty,Wolves,eng Premier League,DF,Veteran,32.0,2109,30,25,2,1,1.0,1.5,23.433333333333334,0.08531210009953077,0.04265605004976539,0.12796815014929616,0.04265605004976539,0.06398407507464808,0.42656050049765387,0.2997002997002997,0.8279506301794917,1.6209299018910848,0.9384331010948386,1024.0,64.0,179.9232191099104,2500000,14.731801689838349,833333.3333333334,False,True,False,False,False,True,False,False,False
Álex Domínguez,Toulouse,fr Ligue 1,GK,Prime,26.0,19,1,0,0,0,0.0,0.0,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266121707538601,0.0,0.0,676.0,0.0,0.0,300000,12.611541086966115,300000.0,False,False,False,True,False,False,False,True,False
Nicolás Domínguez,Nott'ham Forest,eng Premier League,MF,Prime,26.0,1963,34,23,0,1,1.5,1.3,21.81111111111111,0.0,0.04582718061001069,0.04582718061001069,0.06874077091501604,0.059575334793013905,0.9623707928102245,0.4283674440742503,0.8669391030717732,3.9411375324609197,1.3289882376903102,676.0,0.0,0.0,17000000,16.648723960844016,17000000.0,False,True,False,False,False,False,False,False,True
Gianluigi Donnarumma,Paris S-G,fr Ligue 1,GK,Prime,25.0,2091,24,24,0,0,0.0,0.0,23.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734039018369962,0.043023089057794346,0.0,625.0,0.0,0.0,35000000,17.370858648025116,35000000.0,False,False,False,True,False,False,False,True,False
Patrick Dorgu,Manchester Utd,eng Premier League,DF,Young,19.0,842,12,10,0,0,0.4,0.7,9.355555555555556,0.0,0.0,0.0,0.04270969272748843,0.07474196227310476,1.0677423181872108,0.1998001998001998,0.8097002084978037,3.3100011863803536,0.4270969272748843,361.0,0.0,0.0,25000000,17.034386422832473,25000000.0,False,True,False,False,False,True,False,False,False
Patrick Dorgu,Lecce,it Serie A,DF,Young,19.0,1840,21,21,3,1,3.3,1.5,20.444444444444443,0.14666739095007877,0.048889130316692925,0.1955565212667717,0.16133413004508662,0.07333369547503939,1.7600086914009452,0.27770063871146905,0.7753907033328431,2.2000108642511815,0.8800043457004726,361.0,57.0,269.86799934814496,25000000,17.034386422832473,6250000.0,False,False,False,False,True,True,False,False,False
Alfie Dorrington,Tottenham,eng Premier League,DF,Young,19.0,14,1,0,0,0,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369144284821985,0.0,0.0,361.0,0.0,0.0,700000,13.45883704259595,700000.0,False,True,False,False,False,True,False,False,False
Niklas Dorsch,Augsburg,de Bundesliga,MF,Prime,26.0,32,1,0,0,0,0.0,0.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845828527489427,0.0,0.0,676.0,0.0,0.0,3500000,15.068273812173887,3500000.0,True,False,False,False,False,False,False,False,True
Niklas Dorsch,Heidenheim,de Bundesliga,MF,Prime,26.0,1335,22,19,2,2,1.0,1.1,14.833333333333334,0.13474062429822592,0.13474062429822592,0.26948124859645184,0.06737031214911296,0.07410734336402426,0.6063328093420166,0.33296337402885684,0.8340489949200157,1.8189984280260498,1.1452953065349203,676.0,52.0,179.8787334381316,3500000,15.068273812173887,1166666.6666666667,True,False,False,False,False,False,False,False,True
Alberto Dossena,Como,it Serie A,DF,Prime,25.0,1825,23,20,0,2,0.8,0.7,20.27777777777778,0.0,0.0985815214414809,0.0985815214414809,0.039432608576592365,0.03450353250451831,0.5914891286488854,0.2497918401332223,0.8764619954706326,1.6265951037844348,1.0843967358562898,625.0,0.0,0.0,7000000,15.76142084987672,7000000.0,False,False,False,False,True,True,False,False,False
Abdoulaye Doucouré,Everton,eng Premier League,MF,Veteran,31.0,2564,33,31,3,2,4.1,2.4,28.488888888888887,0.10526726188155484,0.07017817458770323,0.1754454364692581,0.1438652579047916,0.08421380950524386,1.0877617061094,0.29022895840051594,0.8028704001063112,1.6842761901048775,0.3508908729385161,961.0,93.0,269.9052594643066,8000000,15.894952224644102,2000000.0,False,True,False,False,False,False,False,False,True
Cheick Doucouré,Crystal Palace,eng Premier League,MF,Prime,24.0,452,13,4,0,0,0.4,0.0,5.022222222222222,0.0,0.0,0.0,0.07948774563921396,0.0,1.3910355486862442,0.0,0.8528993676780551,3.1795098255685583,2.1859130050783837,576.0,0.0,0.0,30000000,17.216707972959764,30000000.0,False,True,False,False,False,False,False,False,True
Désiré Doué,Paris S-G,fr Ligue 1,FW,Young,19.0,1730,31,18,6,6,5.1,7.8,19.22222222222222,0.3119764284476284,0.3119764284476284,0.6239528568952568,0.2651799641804841,0.4055693569819169,2.8597839274365935,0.3635702599527359,0.823470225328991,2.4958114275810273,0.6759489283031949,361.0,114.0,539.7192212143972,60000000,17.909855136853043,8571428.57142857,False,False,False,True,False,False,True,False,False
Douglas,Nantes,fr Ligue 1,MF,Prime,27.0,2307,28,28,4,2,3.4,1.5,25.633333333333333,0.15598596126348627,0.07799298063174313,0.2339789418952294,0.13258806707396334,0.058494735473807354,1.4038736513713765,0.38878089419605666,0.864698615978017,2.690757831795138,1.2478876901078901,729.0,108.0,359.8596126348628,25000,10.12667110305036,5000.0,False,False,False,True,False,False,False,False,True
Ismaël Doukouré,Strasbourg,fr Ligue 1,DF,Young,21.0,2639,31,31,1,1,0.6,1.1,29.322222222222223,0.03409220046213871,0.03409220046213871,0.06818440092427742,0.020455320277283227,0.03750142050835259,0.10227660138641614,0.33222591362126247,0.8866416223049122,1.3636880184855487,0.8523050115534678,441.0,21.0,89.96931701958407,15000000,16.52356082573315,7500000.0,False,False,False,True,False,True,False,False,False
Issa Doumbia,Venezia,it Serie A,MF,Young,20.0,939,24,10,0,0,1.0,0.1,10.433333333333334,0.0,0.0,0.0,0.0957548675390999,0.009575486753909991,1.5320778806255984,0.3123048094940662,0.74904985055902,1.3405681455473986,0.8617938078518992,400.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,False,False,True,False,False,False,True
Kamory Doumbia,Brest,fr Ligue 1,MF,Young,21.0,1322,30,13,3,2,2.7,1.2,14.688888888888888,0.20409705949051327,0.13606470632700884,0.3401617658175221,0.18368735354146196,0.08163882379620531,1.4967117695970973,0.45433893684688775,0.8048665011979742,2.7893264797036816,1.904905888578124,441.0,63.0,269.8163126464585,5000000,15.424948670398354,1250000.0,False,False,False,True,False,False,False,False,True
Amidou Doumbouya,Nice,fr Ligue 1,DF,Young,16.0,46,2,0,0,0,0.0,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596961215513794,1.9189765458422177,1.9189765458422177,256.0,0.0,0.0,300000,12.611541086966115,300000.0,False,False,False,True,False,True,False,False,False
Anastasios Douvikas,Como,it Serie A,FW,Prime,24.0,580,13,6,2,2,2.5,1.1,6.444444444444445,0.30986400413152004,0.30986400413152004,0.6197280082630401,0.3873300051644001,0.17042520227233604,2.16904802892064,0.35688793718772305,0.7640788604848598,0.46479600619728006,0.15493200206576002,576.0,48.0,179.72112239628163,8000000,15.894952224644102,2666666.6666666665,False,False,False,False,True,False,True,False,False
Anastasios Douvikas,Celta Vigo,es La Liga,FW,Prime,24.0,700,20,6,3,1,4.4,0.2,7.777777777777778,0.38521900413753746,0.12840633471251248,0.5136253388500499,0.564987872735055,0.0256812669425025,2.1829076901127125,0.5291005291005291,0.710213998691711,1.1556570124126124,0.38521900413753746,576.0,72.0,269.6533028962762,8000000,15.894952224644102,2000000.0,False,False,True,False,False,False,True,False,False
Artem Dovbyk,Roma,it Serie A,FW,Prime,27.0,2418,32,27,12,2,11.9,2.4,26.866666666666667,0.4464839389805283,0.07441398983008805,0.5208979288106164,0.4427632394890239,0.08929678779610566,2.2696266898176853,0.40976889034584496,0.741322371307822,0.1488279796601761,0.07441398983008805,729.0,324.0,1079.5981644549174,30000000,17.216707972959764,2307692.3076923075,False,False,False,False,True,False,True,False,False
Flynn Downes,Southampton,eng Premier League,MF,Prime,25.0,2151,27,25,1,0,0.6,1.1,23.9,0.04182350480970305,0.0,0.04182350480970305,0.02509410288582183,0.04600585529067336,0.41823504809703055,0.2997002997002997,0.9044102397633926,2.0493517356754496,1.3383521539104977,625.0,25.0,89.96235884567126,15000000,16.52356082573315,7500000.0,False,True,False,False,False,False,False,False,True
Tommy Doyle,Wolves,eng Premier League,MF,Young,22.0,488,24,3,0,1,0.6,0.5,5.4222222222222225,0.0,0.18408672530169767,0.18408672530169767,0.1104520351810186,0.09204336265084884,1.6567805277152792,0.22197558268590456,0.8188566618198515,2.0249539783186745,0.9204336265084885,484.0,0.0,0.0,10000000,16.118095750958314,10000000.0,False,True,False,False,False,False,False,False,True
Radu Drăgușin,Tottenham,eng Premier League,DF,Young,22.0,1252,16,14,0,0,0.1,0.4,13.911111111111111,0.0,0.0,0.0,0.007183334663580494,0.028733338654321976,0.35916673317902464,0.1996007984031936,0.852370805109463,0.7183334663580493,1.0775001995370739,484.0,0.0,0.0,25000000,17.034386422832473,25000000.0,False,True,False,False,False,True,False,False,False
Patrick Drewes,Bochum,de Bundesliga,GK,Veteran,31.0,1890,21,21,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569691050104068,0.0,0.0,961.0,0.0,0.0,800000,13.592368256649284,800000.0,True,False,False,False,False,False,False,True,False
Tim Drexler,Hoffenheim,de Bundesliga,DF,Young,19.0,357,8,5,0,0,0.1,0.0,3.966666666666667,0.0,0.0,0.0,0.02514668901927913,0.0,0.5029337803855826,0.9900990099009901,0.8499527804010889,4.274937133277452,0.2514668901927913,361.0,0.0,0.0,2500000,14.731801689838349,2500000.0,True,False,False,False,False,True,False,False,False
Domingos Duarte,Getafe,es La Liga,DF,Prime,29.0,1859,22,21,1,0,0.2,0.1,20.655555555555555,0.048389698370880155,0.0,0.048389698370880155,0.009677939674176031,0.0048389698370880155,0.14516909511264045,0.33222591362126247,0.7851376755501493,1.3549115543846442,0.8710145706758428,841.0,29.0,89.95644927146621,800000,13.592368256649284,400000.0,False,False,True,False,False,True,False,False,False
Martin Dúbravka,Newcastle Utd,eng Premier League,GK,Veteran,35.0,900,10,10,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957718987417796,0.0,0.0,1225.0,0.0,0.0,1000000,13.815511557963774,1000000.0,False,True,False,False,False,False,False,True,False
Marvin Ducksch,Werder Bremen,de Bundesliga,FW,Veteran,30.0,2418,32,30,8,8,10.1,8.5,26.866666666666667,0.2976559593203522,0.2976559593203522,0.5953119186407044,0.37579064864194467,0.3162594567778742,2.6044896440530816,0.3856591915440651,0.6167332958888118,0.3720699491504403,0.2976559593203522,900.0,240.0,719.7321096366117,7500000,15.830413711839864,833333.3333333334,True,False,False,False,False,False,True,False,False
Ondrej Duda,Hellas Verona,it Serie A,MF,Prime,29.0,2395,28,27,1,3,1.0,3.2,26.61111111111111,0.03756417212738428,0.11269251638215284,0.1502566885095371,0.03756417212738428,0.1202053508076297,0.939104303184607,0.1999200319872051,0.7832160862451308,1.727951917859677,1.1644893359489126,841.0,29.0,89.96619224508534,4000000,15.201805169084134,2000000.0,False,False,False,False,True,False,False,False,True
Duk,Leganés,es La Liga,MF,Prime,24.0,179,10,1,0,0,0.0,0.7,1.988888888888889,0.0,0.0,0.0,0.0,0.35019455252918286,1.000555864369094,0.49751243781094534,0.622524052065648,4.002223457476376,0.500277932184547,576.0,0.0,0.0,1200000,13.997832948091215,1200000.0,False,False,True,False,False,False,False,False,True
Denzel Dumfries,Inter,it Serie A,DF,Prime,28.0,1865,28,19,7,2,5.4,3.2,20.72222222222222,0.33763867302642153,0.0964681922932633,0.43410686531968484,0.26046411919181095,0.1543491076692213,1.7364274612787394,0.5276312135517912,0.725623037027232,1.2058524036657912,0.2894045768797899,784.0,196.0,629.6961251942762,28000000,17.147715103853763,3500000.0,False,False,False,False,True,True,False,False,False
Alfred Duncan,Venezia,it Serie A,MF,Veteran,31.0,957,16,12,0,0,0.8,1.1,10.633333333333333,0.0,0.0,0.0,0.07516442217350455,0.10335108048856875,1.4093329157532102,0.2664890073284477,0.8112286901869441,1.5972439711869717,0.7516442217350454,961.0,0.0,0.0,2500000,14.731801689838349,2500000.0,False,False,False,False,True,False,False,False,True
Lewis Dunk,Brighton,eng Premier League,DF,Veteran,32.0,2083,25,23,0,0,0.8,0.5,23.144444444444446,0.0,0.0,0.0,0.03455060223619175,0.021594126397619845,0.5182590335428763,0.2497918401332223,0.9103896037398682,0.7342002975190747,0.5614472863381159,1024.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,True,False,False,False,True,False,False,False
Pablo Durán,Celta Vigo,es La Liga,FW,Prime,23.0,1394,27,15,4,4,3.6,2.8,15.488888888888889,0.25808301670370637,0.25808301670370637,0.5161660334074127,0.23227471503333574,0.18065811169259444,1.6775396085740915,0.3460207612456747,0.709982250443739,1.096852820990752,0.5161660334074127,529.0,92.0,359.7677252849667,3500000,15.068273812173887,700000.0,False,False,True,False,False,False,True,False,False
Julien Duranville,Dortmund,de Bundesliga,FW,Young,18.0,283,12,2,0,0,0.2,0.3,3.1444444444444444,0.0,0.0,0.0,0.06340260655160268,0.09510390982740402,1.585065163790067,0.3992015968063872,0.7022973455541006,0.9510390982740402,0.0,324.0,0.0,0.0,8500000,15.955576839107596,8500000.0,True,False,False,False,False,False,True,False,False
Hugo Duro,Valencia,es La Liga,FW,Prime,24.0,2166,31,25,11,2,9.4,1.3,24.066666666666666,0.45687387512114075,0.08306797729475286,0.5399418524158937,0.3904194932853385,0.05399418524158937,1.9936314550740688,0.33326390335346806,0.6915726268077849,0.5399418524158937,0.41533988647376435,576.0,264.0,989.5888135123909,10000000,16.118095750958314,833333.3333333334,False,False,True,False,False,False,True,False,False
Paulo Dybala,Roma,it Serie A,FW,Veteran,30.0,1417,24,16,6,3,6.4,5.0,15.744444444444444,0.38084491148882155,0.19042245574441077,0.5712673672332323,0.40623457225474296,0.31737075957401795,2.9832851399957687,0.3190810465858328,0.8175470844021344,1.079060582551661,0.12694830382960717,900.0,180.0,539.6572395796601,8000000,15.894952224644102,1142857.142857143,False,False,False,False,True,False,True,False,False
Aron Dønnum,Toulouse,fr Ligue 1,DF,Prime,26.0,2689,32,31,2,2,2.1,4.6,29.877777777777776,0.06691698576155247,0.06691698576155247,0.13383397152310494,0.0702628350496301,0.15390906725157066,1.0372132793040634,0.16123831022250887,0.7254680505519328,1.8736756013234692,0.9368378006617346,676.0,52.0,179.9397747128146,4000000,15.201805169084134,1333333.3333333333,False,False,False,True,False,True,False,False,False
Enzo Ebosse,Udinese,it Serie A,DF,Prime,25.0,90,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725686238865661,0.0,0.9900990099009901,625.0,0.0,0.0,2500000,14.731801689838349,2500000.0,False,False,False,False,True,True,False,False,False
Tyronne Ebuehi,Empoli,it Serie A,DF,Prime,28.0,74,4,0,0,0,0.0,0.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7172353836122582,3.6048064085447264,2.403204272363151,784.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,False,False,True,True,False,False,False
Claudio Echeverri,Manchester City,eng Premier League,FW,Young,18.0,6,1,0,0,0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218907,6.931252303664256,0.0,324.0,0.0,0.0,18000000,16.705882371415992,18000000.0,False,True,False,False,False,False,True,False,False
Ederson,Manchester City,eng Premier League,GK,Veteran,30.0,2320,26,26,0,4,0.0,1.5,25.77777777777778,0.0,0.15511224094101425,0.15511224094101425,0.0,0.05816709035288034,0.0,0.0,0.8786470352433885,0.0,0.03877806023525356,900.0,0.0,0.0,700000,13.45883704259595,700000.0,False,True,False,False,False,False,False,True,False
Éderson,Atalanta,it Serie A,MF,Prime,25.0,2881,37,32,4,1,4.1,4.3,32.01111111111111,0.12491758909053055,0.031229397272632638,0.15614698636316318,0.12804052881779382,0.13428640827232033,1.217946493632673,0.30761343245321715,0.864695500022889,1.6239286581768972,1.0930289045421424,625.0,100.0,359.8875741698185,50000000,17.72753358339242,10000000.0,False,False,False,False,True,False,False,False,True
Noah Edjouma,Toulouse,fr Ligue 1,MF,Young,18.0,171,10,1,2,0,1.3,0.1,1.9,0.888505159277531,0.0,1.0471204188481675,0.680628272251309,0.052356020942408384,2.617801047120419,0.5988023952095809,0.6921745818111902,1.0471204188481675,1.0471204188481675,324.0,36.0,179.05759162303664,500000,13.122365377402328,166666.66666666666,False,False,False,True,False,False,False,False,True
George Edmundson,Ipswich Town,eng Premier League,DF,Prime,26.0,2,1,0,0,0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49751243781094534,0.0,0.0,676.0,0.0,0.0,400000,12.899222326086994,400000.0,False,True,False,False,False,True,False,False,False
Samuel Edozie,Southampton,eng Premier League,DF,Young,21.0,65,2,0,0,0,0.0,0.1,0.7222222222222222,0.0,0.0,0.0,0.0,0.13657056145675267,0.0,0.0,0.757346258709482,4.09711684370258,0.0,441.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,True,False,False,False,True,False,False,False
Johannes Eggestein,St. Pauli,de Bundesliga,FW,Prime,26.0,1853,27,22,3,4,4.7,2.1,20.58888888888889,0.14563892335077402,0.1941852311343654,0.3398241544851394,0.22816764658287933,0.10194724634554182,1.6505744646421057,0.2940311673037342,0.7385605381985704,0.24273153891795674,0.0,676.0,78.0,269.8689249689843,3000000,14.914123179965662,750000.0,True,False,False,False,False,False,True,False,False
Maximilian Eggestein,Freiburg,de Bundesliga,MF,Prime,27.0,2845,33,33,2,0,2.0,1.5,31.61111111111111,0.06324888435995643,0.0,0.06324888435995643,0.06324888435995643,0.047436663269967316,1.1384799184792156,0.27770063871146905,0.835393695635705,1.8025932042587582,1.2333532450191502,729.0,54.0,179.94307600407603,10000000,16.118095750958314,3333333.3333333335,True,False,False,False,False,False,False,False,True
Kingsley Ehizibue,Udinese,it Serie A,DF,Prime,29.0,2498,33,30,0,1,1.2,2.2,27.755555555555556,0.0,0.03601584697266797,0.03601584697266797,0.04321901636720157,0.07923486333986954,0.5042218576173516,0.28551034975017847,0.7667946354925103,1.9808715834967383,0.8283644803713633,841.0,0.0,0.0,3000000,14.914123179965662,3000000.0,False,False,False,False,True,True,False,False,False
Chidera Ejuke,Sevilla,es La Liga,FW,Prime,26.0,966,25,9,2,1,1.1,1.9,10.733333333333333,0.18616196090598822,0.09308098045299411,0.2792429413589823,0.10238907849829354,0.1768538628606888,1.8616196090598822,0.39980009995002497,0.8157120064717647,1.7685386286068883,0.46540490226497055,676.0,52.0,179.83245423518463,6000000,15.607270193858982,2000000.0,False,False,True,False,False,False,True,False,False
Jeff Ekhator,Genoa,it Serie A,FW,Young,17.0,769,24,6,1,1,1.3,1.0,8.544444444444444,0.11689829848032213,0.11689829848032213,0.23379659696064425,0.15196778802441877,0.11689829848032213,1.1689829848032212,0.2997002997002997,0.666626265074844,0.8182880893622548,0.23379659696064425,289.0,17.0,89.89479153136772,5000000,15.424948670398354,2500000.0,False,False,False,False,True,False,True,False,False
Jurgen Ekkelenkamp,Udinese,it Serie A,MF,Prime,24.0,1892,34,20,3,2,2.8,1.3,21.022222222222222,0.14263827988800254,0.09509218659200168,0.23773046648000423,0.13312906122880236,0.061809921284801096,1.2837445189920227,0.33320992225101814,0.7970898972478659,1.7116593586560302,0.5705531195520102,576.0,72.0,269.8716255481008,7500000,15.830413711839864,1875000.0,False,False,False,False,True,False,False,False,True
